Aerial,,,,Lateral,,,
t,x,y,frame,t,x,y,frame
20.35387,0.033511936,-0.022792495,7210,110.77844,0.043797957,-0.02427716,7210
20.68754,0.037124078,-0.024607117,7220,111.11211,0.049869315,-0.025990674,7220
21.02121,0.043018274,-0.026938573,7230,111.44578,0.055213156,-0.028301014,7230
21.35488,0.047639384,-0.027394604,7240,111.77945,0.058213258,-0.027259836,7240
21.68855,0.049201289,-0.029298531,7250,112.11312,0.057510427,-0.029864958,7250
22.02222,0.045015308,-0.030343602,7260,112.44679,0.054690389,-0.033598387,7260
22.35589,0.044726488,-0.0303151,7270,112.78046,0.04954549,-0.031530552,7270
22.68956,0.040768523,-0.029049615,7280,113.11413,0.043455254,-0.032266783,7280
23.02323,0.038457968,-0.028821599,7290,113.4478,0.04274371,-0.028184843,7290
23.3569,0.034268186,-0.026949974,7300,113.78147,0.043601919,-0.026263674,7300
23.69057,0.035448166,-0.023858466,7310,114.11514,0.043956239,-0.027190134,7310
24.02424,0.036175914,-0.028304765,7320,114.44881,0.04508164,-0.02707832,7320
24.35791,0.033373226,-0.027153288,7330,114.78248,0.044571942,-0.025467907,7330
24.69158,0.032413662,-0.022100848,7340,115.11615,0.044901576,-0.024386069,7340
25.02525,0.032442164,-0.021812029,7350,115.44982,0.046378393,-0.022971694,7350
25.35892,0.03342263,-0.020742257,7360,115.78349,0.048495599,-0.021843388,7360
25.69259,0.036892263,-0.024000976,7370,116.11716,0.050419673,-0.024930618,7370
26.02626,0.041688184,-0.025640786,7380,116.45083,0.051457946,-0.0257017,7380
26.35993,0.048070713,-0.025979009,7390,116.7845,0.055586354,-0.026777729,7390
26.6936,0.049746625,-0.026727659,7400,117.11817,0.057112543,-0.029379947,7400
27.02727,0.050181754,-0.02822876,7410,117.45184,0.056695782,-0.03134468,7410
27.36094,0.043082878,-0.032194326,7420,117.78551,0.051491345,-0.034397058,7420
27.69461,0.037131679,-0.030440508,7430,118.11918,0.048065769,-0.030715907,7430
28.02828,0.035484268,-0.029403038,7440,118.45285,0.042964434,-0.028206625,7440
28.36195,0.03461781,-0.029317533,7450,118.78652,0.037729502,-0.024792666,7450
28.69562,0.035387362,-0.021519409,7460,119.12019,0.038587712,-0.022871497,7460
29.02929,0.035387362,-0.021519409,7470,119.45386,0.041279962,-0.022691433,7470
29.36296,0.036428631,-0.022788695,7480,119.78753,0.043953335,-0.024961113,7480
29.69663,0.037181082,-0.024029478,7490,120.1212,0.048125306,-0.025595694,7490
30.0303,0.033544238,-0.025420371,7500,120.45487,0.047730327,-0.027339703,7500
30.36397,0.025286284,-0.026355234,7510,120.78854,0.042081538,-0.028119497,7510
30.69764,0.024708645,-0.02629823,7520,121.12221,0.040228619,-0.028828137,7520
31.03131,0.021128805,-0.027111485,7530,121.45588,0.040293965,-0.028165966,7530
31.36498,0.025200778,-0.027221692,7540,121.78955,0.041972628,-0.029223117,7540
31.69865,0.02880912,-0.026119618,7550,122.12322,0.047820359,-0.028685828,7550
32.03232,0.032852591,-0.026518645,7560,122.45689,0.052940572,-0.028745366,7560
32.36599,0.038022838,-0.027320499,7570,122.79056,0.056229648,-0.029292819,7570
32.69966,0.037994336,-0.027609318,7580,123.12423,0.053888813,-0.028170322,7580
33.03333,0.040593711,-0.027865835,7590,123.4579,0.054349138,-0.025764141,7590
33.367,0.045442836,-0.026011311,7600,0,0.056556377,-0.025981961,7600
33.70067,0.046569612,-0.026414138,7610,0.33367,0.059758325,-0.02741231,7610
34.03434,0.045243323,-0.028033047,7620,0.66734,0.054728144,-0.028698898,7620
34.36801,0.034268186,-0.026949974,7630,1.00101,0.052853444,-0.029628261,7630
34.70168,0.031058871,-0.024008576,7640,1.33468,0.045629093,-0.023789244,7640
35.03535,0.029325955,-0.023837565,7650,1.66835,0.042560741,-0.023263572,7650
35.36902,0.029960597,-0.02331693,7660,2.00202,0.041833224,-0.023860398,7660
35.70269,0.03253147,-0.023862267,7670,2.33569,0.046514893,-0.026105392,7670
36.03636,0.035448166,-0.023858466,7680,2.66936,0.048103524,-0.025816418,7680
36.37003,0.036603443,-0.023972474,7690,3.00303,0.051234318,-0.023450897,7690
36.7037,0.042493838,-0.023387235,7700,3.3367,0.05412551,-0.023513339,7700
37.03737,0.045382032,-0.023672254,7710,3.67037,0.053907691,-0.025720577,7710
37.37104,0.044893699,-0.025665488,7720,4.00404,0.054373825,-0.027772438,7720
37.70471,0.04088253,-0.027894337,7730,4.33771,0.054025313,-0.03130402,7730
38.03838,0.039641747,-0.028646788,7740,4.67138,0.048883318,-0.031465206,7740
38.37205,0.037794823,-0.029631054,7750,5.00505,0.045793184,-0.031160259,7750
38.70572,0.037673215,-0.02495294,7760,5.33872,0.042628991,-0.024830421,7760
39.03939,0.037787223,-0.023797662,7770,5.67239,0.04395043,-0.022732092,7770
39.37306,0.040097778,-0.024025678,7780,6.00606,0.048144184,-0.02314595,7780
39.70673,0.044979205,-0.02479903,7790,6.33973,0.052779385,-0.023603371,7790
40.0404,0.044979205,-0.02479903,7800,6.6734,0.053422679,-0.026118461,7800
40.37407,0.041427867,-0.025323465,7810,7.00707,0.051613324,-0.026385653,7810
40.70774,0.039349127,-0.02570159,7820,7.34074,0.045852722,-0.026040046,7820
41.04141,0.03238896,-0.025306364,7830,7.67441,0.040841419,-0.024876889,7830
41.37508,0.029211947,-0.024992843,7840,8.00808,0.041416462,-0.025825131,7840
41.70875,0.026612573,-0.024736325,7850,8.34175,0.044307655,-0.025887572,7850
42.04242,0.026034934,-0.024679322,7860,8.67542,0.046272387,-0.026304334,7860
42.37609,0.024505331,-0.02540327,7870,9.00909,0.049517899,-0.027293235,7870
42.70976,0.024216512,-0.025374768,7880,9.34276,0.045678466,-0.027805837,7880
43.04343,0.02612424,-0.026729559,7890,9.67643,0.045525992,-0.029350904,7890
43.3771,0.032767086,-0.027385103,7900,10.0101,0.049872219,-0.028219694,7900
43.71077,0.032449764,-0.027645421,7910,10.34377,0.048793286,-0.030119081,7910
44.04444,0.037648513,-0.028158455,7920,10.67744,0.047182873,-0.030628779,7920
44.37811,0.038539673,-0.025038446,7930,11.01111,0.049953539,-0.022878758,7930
44.71178,0.038824692,-0.022150252,7940,11.34478,0.050612806,-0.020715083,7940
45.04545,0.039113512,-0.022178754,7950,11.67845,0.051253196,-0.021001153,7950
45.37912,0.038971002,-0.023622851,7960,12.01212,0.049692155,-0.025527444,7960
45.71279,0.038828492,-0.025066948,7970,12.34579,0.050267199,-0.026475685,7970
46.04646,0.038739186,-0.02301671,7980,12.67946,0.049536777,-0.02484349,7980
46.38013,0.033857759,-0.022243358,7990,13.01313,0.04459082,-0.023018162,7990
46.7138,0.026466263,-0.023263727,8000,13.3468,0.041677846,-0.023176444,8000
47.04747,0.019167873,-0.029251028,8010,13.68047,0.040209742,-0.031277882,8010
47.38114,0.01897976,-0.040022851,8020,14.01414,0.044744746,-0.039525984,8020
47.71481,0.028628608,-0.042724832,8030,14.34781,0.053138061,-0.04481174,8030
48.04848,0.028539302,-0.040674595,8040,14.68148,0.056001663,-0.040636864,8040
48.38215,0.036529338,-0.033589019,8050,15.01515,0.055794008,-0.033707296,8050
48.71582,0.036208217,-0.030932641,8060,15.34882,0.056077174,-0.030837886,8060
49.04949,0.038775289,-0.028561282,8070,15.68249,0.056316775,-0.028409923,8070
49.38316,0.037388196,-0.027841134,8080,16.01616,0.054684581,-0.029140345,8080
49.71683,0.036521738,-0.027755628,8090,16.34983,0.049894001,-0.02799897,8090
50.0505,0.03790503,-0.025559081,8100,16.6835,0.048324248,-0.0258382,8100
50.38417,0.037213384,-0.026657354,8110,17.01717,0.050994716,-0.02587886,8110
50.71784,0.038511171,-0.025327265,8120,17.35084,0.052250809,-0.024442702,8120
51.05151,0.036314624,-0.023943972,8130,17.68451,0.052586252,-0.027818906,8130
51.38518,0.032938097,-0.025652187,8140,18.01818,0.051240126,-0.027908938,8140
51.71885,0.023695877,-0.024740126,8150,18.35185,0.049011106,-0.027911843,8150
52.05252,0.021877455,-0.025435572,8160,18.68552,0.049747336,-0.034002079,8160
52.38619,0.026627774,-0.036403108,8170,19.01919,0.053178721,-0.042141271,8170
52.71986,0.029227148,-0.036659625,8180,19.35286,0.059004669,-0.041824707,8180
53.05353,0.031879726,-0.033421808,8190,19.68653,0.056390834,-0.034434814,8190
53.3872,0.032938097,-0.025652187,8200,20.0202,0.058987244,-0.028450583,8200
53.72087,0.031494,-0.025509677,8210,20.35387,0.058987244,-0.028450583,8210
54.05454,0.030542036,-0.02629063,8220,20.68754,0.056537499,-0.028431705,8220
54.38821,0.03074535,-0.02718559,8230,21.02121,0.050954057,-0.028549328,8230
54.72188,0.032303455,-0.026172822,8240,21.35488,0.048327152,-0.028067221,8240
55.05555,0.039463135,-0.024546313,8250,21.68855,0.052452656,-0.026914229,8250
55.38922,0.04356361,-0.024367701,8260,22.02222,0.055430976,-0.026093775,8260
55.72289,0.045906467,-0.027223592,8270,22.35589,0.05777181,-0.027216272,8270
56.05656,0.045877966,-0.027512412,8280,22.68956,0.05894368,-0.028892031,8280
56.39023,0.041488671,-0.027662522,8290,23.02323,0.056207866,-0.029513543,8290
56.7239,0.033922363,-0.027499111,8300,23.3569,0.048019301,-0.028928334,8300
57.05757,0.033922363,-0.027499111,8310,23.69057,0.048019301,-0.028928334,8310
57.39124,0.033922363,-0.027499111,8320,24.02424,0.046362419,-0.027650459,8320
57.72491,0.035944099,-0.027698624,8330,24.35791,0.048370716,-0.027625773,8330
58.05858,0.038397164,-0.026482543,8340,24.69158,0.050245417,-0.026696409,8340
58.39225,0.03729509,-0.0228742,8350,25.02525,0.050795774,-0.025636354,8350
58.72592,0.038361061,-0.02093797,8360,25.35892,0.050419673,-0.024930618,8360
59.05959,0.040525306,-0.019693387,8370,25.69259,0.050304954,-0.021576196,8370
59.39326,0.043185485,-0.022288961,8380,26.02626,0.052294373,-0.024001255,8380
59.72693,0.047346764,-0.024449406,8390,26.35993,0.057967848,-0.025229757,8390
60.0606,0.047147251,-0.026471142,8400,26.6936,0.058785398,-0.025979057,8400
60.39427,0.046223789,-0.026963275,8410,27.02727,0.054948868,-0.028720679,8410
60.72794,0.038950101,-0.029745061,8420,27.36094,0.050139411,-0.030029049,8420
61.06161,0.036956867,-0.029256729,8430,27.69461,0.042899088,-0.028868797,8430
61.39528,0.032014635,-0.02614432,8440,28.02828,0.043247599,-0.025337215,8440
61.72895,0.03134769,-0.024037078,8450,28.36195,0.043356509,-0.024233596,8450
62.06262,0.025949428,-0.02554578,8460,28.69562,0.043577233,-0.024255378,8460
62.39629,0.027133208,-0.025370968,8470,29.02929,0.046378393,-0.022971694,8470
62.72996,0.02433052,-0.024219491,8480,29.36296,0.047087033,-0.024824613,8480
63.06363,0.022825619,-0.021737924,8490,29.69663,0.049275394,-0.027492177,8490
63.3973,0.021848953,-0.025724392,8500,30.0303,0.051550882,-0.029276846,8500
63.73097,0.027482831,-0.027738527,8510,30.36397,0.052610938,-0.029827203,8510
64.06464,0.029215747,-0.027909538,8520,30.69764,0.052763412,-0.028282136,8520
64.39831,0.033914763,-0.021665719,8530,31.03131,0.055362726,-0.024526926,8530
64.73198,0.038910198,-0.021283794,8540,31.36498,0.059422883,-0.024036106,8540
65.06565,0.045435236,-0.020177919,8550,31.69865,0.064720256,-0.024558873,8550
65.39932,0.048388034,-0.025718691,8560,32.03232,0.063025619,-0.028180487,8560
65.73299,0.046085079,-0.031324067,8570,32.36599,0.061859558,-0.030962769,8570
66.06666,0.046666518,-0.034297767,8580,32.69966,0.058442695,-0.03396868,8580
66.40033,0.042305726,-0.034159058,8590,33.03333,0.056281924,-0.035538433,8590
66.734,0.043139882,-0.031616687,8600,33.367,0.053978845,-0.029516447,8600
67.06767,0.04668742,-0.028175556,8610,33.70067,0.053954159,-0.02750815,8610
67.40134,0.047956705,-0.027134286,8620,34.03434,0.053954159,-0.02750815,8620
67.73501,0.042358929,-0.030664723,8630,34.36801,0.050782705,-0.03254414,8630
68.06868,0.041553275,-0.032918274,8640,34.70168,0.046654298,-0.031468111,8640
68.40235,0.043054376,-0.032483145,8650,35.03535,0.047226437,-0.030187331,8650
68.73602,0.044376865,-0.027947541,8660,35.36902,0.048218242,-0.02917084,8660
69.06969,0.044376865,-0.027947541,8670,35.70269,0.050624423,-0.029631165,8670
69.40336,0.044234355,-0.029391638,8680,36.03636,0.052324868,-0.030467593,8680
69.73703,0.044034842,-0.031413373,8690,36.37003,0.052943476,-0.030974386,8690
70.0707,0.045104614,-0.032393839,8700,36.7037,0.054622139,-0.032031537,8700
70.40437,0.046345397,-0.031641389,8710,37.03737,0.054292505,-0.033113375,8710
70.73804,0.044929802,-0.03121006,8720,37.37104,0.054183595,-0.034216994,8720
71.07171,0.041121946,-0.034333869,8730,37.70471,0.048357647,-0.034533559,8730
71.40538,0.036037205,-0.032665557,8740,38.03838,0.047139309,-0.031070227,8740
71.73905,0.037876529,-0.0258479,8750,38.37205,0.046670271,-0.026789346,8750
72.07272,0.035419664,-0.024147286,8760,38.70572,0.040819637,-0.025097613,8760
72.40639,0.031547204,-0.022015343,8770,39.03939,0.03856593,-0.023092221,8770
72.74006,0.028947829,-0.021758826,8780,39.37306,0.037505874,-0.022541863,8780
73.07373,0.024066402,-0.020985474,8790,39.70673,0.036424037,-0.02221223,8790
73.4074,0.020279448,-0.017987072,8800,40.0404,0.036424037,-0.02221223,8800
73.74107,0.020686075,-0.019776993,8810,40.37407,0.037353401,-0.02408693,8810
74.07474,0.020404856,-0.025581882,8820,40.70774,0.041354021,-0.028716323,8820
74.40841,0.021738746,-0.029796365,8830,41.04141,0.051357749,-0.033492381,8830
74.74208,0.026074837,-0.033140589,8840,41.37508,0.056546212,-0.035118767,8840
75.07575,0.029593873,-0.029988278,8850,41.70875,0.059875948,-0.032995752,8850
75.40942,0.034817323,-0.027295797,8860,42.04242,0.060159113,-0.030126342,8860
75.74309,0.039463135,-0.024546313,8870,42.37609,0.059910799,-0.025867243,8870
76.07676,0.03969115,-0.022235758,8880,42.70976,0.058673584,-0.024853655,8880
76.41043,0.038564375,-0.02183293,8890,43.04343,0.053817658,-0.024374452,8890
76.7441,0.033397928,-0.023947772,8900,43.3771,0.051367914,-0.024355575,8900
77.07777,0.026234447,-0.022657586,8910,43.71077,0.043381195,-0.026241892,8910
77.41144,0.021527831,-0.023068013,8920,44.04444,0.040070337,-0.025915163,8920
77.74511,0.019188775,-0.023128817,8930,44.37811,0.040048555,-0.026135887,8930
78.07878,0.019188775,-0.023128817,8940,44.71178,0.042544768,-0.027942337,8940
78.41245,0.021364421,-0.030634321,8950,45.04545,0.048883318,-0.031465206,8950
78.74612,0.027889458,-0.029528447,8960,45.37912,0.051864543,-0.032873773,8960
79.07979,0.0299967,-0.028861502,8970,45.71279,0.056406808,-0.029756049,8970
79.41346,0.032018435,-0.029061016,8980,46.04646,0.055422263,-0.019406713,8980
79.74713,0.025913326,-0.020001208,8990,46.38013,0.052250809,-0.024442702,8990
80.0808,0.027857156,-0.026900571,9000,46.7138,0.053559179,-0.029252159,9000
80.41447,0.032653078,-0.028540381,9010,47.04747,0.058216162,-0.029488857,9010
80.74814,0.039613245,-0.028935607,9020,47.38114,0.058592264,-0.030194592,9020
81.08181,0.046313095,-0.029013512,9030,47.71481,0.059717666,-0.030082778,9030
81.41548,0.045564444,-0.030689425,9040,48.04848,0.058946584,-0.031121052,9040
81.74915,0.047793294,-0.034700594,9050,48.38215,0.057693395,-0.034786229,9050
82.08282,0.043575011,-0.033117788,9060,48.71582,0.053474956,-0.032364075,9060
82.41649,0.046199087,-0.03016879,9070,49.04949,0.053602743,-0.028810712,9070
82.75016,0.047354365,-0.030282798,9080,49.38316,0.05274163,-0.02850286,9080
83.08383,0.045072311,-0.029765963,9090,49.71683,0.05274163,-0.02850286,9090
83.4175,0.043481905,-0.028150854,9100,50.0505,0.053559179,-0.029252159,9100
83.75117,0.04013008,-0.026653554,9110,50.38417,0.051945862,-0.027532837,9110
84.08484,0.035676181,-0.021547911,9120,50.71784,0.046844527,-0.025023555,9120
84.41851,0.036685149,-0.02018932,9130,51.05151,0.044547256,-0.02345961,9130
84.75218,0.03223885,-0.020917069,9140,51.38518,0.045846913,-0.021582005,9140
85.08585,0.029297453,-0.024126384,9150,51.71885,0.046909873,-0.024361383,9150
85.41952,0.022512098,-0.024914937,9160,52.05252,0.045501306,-0.027342607,9160
85.75319,0.020953993,-0.025927705,9170,52.38619,0.043626605,-0.028271971,9170
86.08686,0.020839985,-0.027082983,9180,52.71986,0.048327152,-0.028067221,9180
86.42053,0.021332118,-0.028006445,9190,53.05353,0.051308377,-0.029475787,9190
86.7542,0.023118238,-0.024683122,9200,53.3872,0.054731049,-0.030927918,9200
87.08787,0.030456531,-0.027157088,9210,53.72087,0.061505238,-0.03003631,9210
87.42154,0.033629744,-0.024553913,9220,54.05454,0.059758325,-0.02741231,9220
87.75521,0.034349892,-0.02316682,9230,54.38821,0.061586558,-0.024695373,9230
88.08888,0.037612411,-0.022613883,9240,54.72188,0.063218753,-0.023964951,9240
88.42255,0.042843462,-0.025754794,9250,55.05555,0.063575977,-0.027120431,9250
88.75622,0.047700188,-0.029733661,9260,55.38922,0.062388134,-0.030123438,9260
89.08989,0.049436904,-0.032821368,9270,55.72289,0.059963076,-0.032112857,9270
89.42356,0.04325769,-0.033378105,9280,56.05656,0.054537915,-0.035143454,9280
89.75723,0.036472334,-0.034166658,9290,56.39023,0.048908005,-0.033473503,9290
,,,,,,,
,,,,,,,
,,,,,,,
